               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.019328,            0.024021,           0.0020558,             0.79386,             0.80804,              0.8179,              0.7165,            0.017782,            0.027139,           0.0038386,            0.008251,            0.008251,            0.008251
                  55,            0.018497,            0.024755,           0.0019598,             0.74815,             0.80998,             0.81425,             0.70609,            0.016809,            0.026579,           0.0053813,            0.008218,            0.008218,            0.008218
                  56,            0.018271,            0.024016,           0.0019358,             0.76529,             0.81421,             0.81445,             0.70596,            0.017783,            0.023996,           0.0050352,            0.008185,            0.008185,            0.008185
                  57,             0.01887,            0.024929,           0.0018002,             0.76315,             0.79459,              0.8134,             0.71331,            0.016935,            0.025511,           0.0049549,            0.008152,            0.008152,            0.008152
                  58,            0.019248,            0.023961,           0.0018929,             0.76479,             0.86516,             0.84465,             0.73266,            0.016405,            0.025544,           0.0039742,            0.008119,            0.008119,            0.008119
                  59,            0.018696,            0.025005,           0.0018536,             0.81803,              0.7716,              0.8207,             0.70782,            0.016035,             0.02513,           0.0039097,            0.008086,            0.008086,            0.008086
                  60,            0.018648,             0.02336,           0.0016384,             0.81941,             0.77505,             0.82751,             0.72225,            0.016953,            0.025476,           0.0043841,            0.008053,            0.008053,            0.008053
                  61,            0.018398,            0.024675,           0.0017292,             0.84411,             0.78539,             0.82402,             0.72371,            0.016415,             0.02598,           0.0046879,             0.00802,             0.00802,             0.00802
                  62,            0.017647,            0.023343,           0.0017523,             0.80613,             0.80981,             0.83481,             0.73061,            0.017171,            0.028871,           0.0045351,            0.007987,            0.007987,            0.007987
                  63,            0.017762,             0.02339,           0.0017032,             0.74163,             0.82038,             0.79411,              0.7079,            0.016255,            0.026507,           0.0066762,            0.007954,            0.007954,            0.007954
                  64,            0.018598,             0.02492,            0.001582,             0.79553,             0.78248,             0.80597,              0.7095,            0.016378,            0.024892,           0.0049127,            0.007921,            0.007921,            0.007921
                  65,            0.017722,            0.022828,           0.0017559,              0.7866,             0.80577,             0.81624,             0.71823,             0.01623,            0.026151,           0.0044483,            0.007888,            0.007888,            0.007888
                  66,            0.017736,            0.024129,           0.0014861,             0.78229,             0.79671,             0.83636,             0.73283,            0.015844,             0.02548,           0.0042291,            0.007855,            0.007855,            0.007855
                  67,              0.0181,             0.02438,           0.0017786,             0.80943,             0.81169,             0.83318,             0.72915,            0.016397,              0.0254,             0.00361,            0.007822,            0.007822,            0.007822
                  68,            0.017994,             0.02351,           0.0017486,             0.80639,             0.77807,             0.81743,             0.72636,            0.016135,            0.026675,           0.0048102,            0.007789,            0.007789,            0.007789
                  69,            0.017942,            0.023023,           0.0018853,             0.78289,             0.84129,              0.8365,             0.73549,             0.01604,            0.026105,           0.0044559,            0.007756,            0.007756,            0.007756
                  70,            0.018539,            0.024272,           0.0016785,             0.81426,             0.78695,             0.82026,             0.71494,            0.016276,            0.028121,           0.0043901,            0.007723,            0.007723,            0.007723
                  71,            0.017654,            0.023212,           0.0015528,             0.77352,             0.80884,             0.80954,             0.71101,            0.016209,            0.026702,           0.0039624,             0.00769,             0.00769,             0.00769
                  72,            0.017986,            0.023639,           0.0016211,             0.78708,              0.8173,             0.80972,             0.71138,            0.017442,            0.027595,           0.0044108,            0.007657,            0.007657,            0.007657
                  73,            0.017114,            0.022789,           0.0015092,             0.80411,             0.80309,             0.82053,             0.71502,            0.015651,            0.026217,           0.0048211,            0.007624,            0.007624,            0.007624
                  74,            0.017407,            0.023126,           0.0014863,             0.78954,             0.81695,             0.83437,              0.7337,            0.015587,             0.02581,           0.0042236,            0.007591,            0.007591,            0.007591
                  75,            0.017589,            0.023857,           0.0016134,              0.7503,             0.78669,             0.80699,             0.72425,            0.015381,            0.025672,            0.005758,            0.007558,            0.007558,            0.007558
                  76,            0.017514,              0.0232,           0.0014302,             0.76446,             0.81806,             0.79527,             0.71203,            0.015652,            0.026961,           0.0043473,            0.007525,            0.007525,            0.007525
                  77,            0.017179,            0.022184,           0.0016873,              0.8097,             0.77974,             0.82695,             0.73263,             0.01613,            0.028464,           0.0056348,            0.007492,            0.007492,            0.007492
                  78,            0.017272,            0.022932,           0.0015474,             0.80151,             0.80598,             0.81323,             0.72721,            0.016037,            0.027285,           0.0048841,            0.007459,            0.007459,            0.007459
                  79,            0.017093,            0.022454,           0.0015238,             0.76854,             0.84311,             0.83462,               0.738,            0.015745,            0.026376,           0.0042712,            0.007426,            0.007426,            0.007426
                  80,            0.017396,            0.022236,           0.0015767,             0.79171,             0.82999,             0.82765,             0.72798,            0.015643,            0.025621,           0.0034215,            0.007393,            0.007393,            0.007393
                  81,            0.017196,            0.022459,           0.0014855,             0.83572,              0.7617,             0.83424,             0.74462,             0.01533,            0.025934,           0.0043609,             0.00736,             0.00736,             0.00736
                  82,             0.01679,            0.023434,           0.0013229,             0.80054,             0.82399,             0.83675,             0.74014,            0.015531,            0.025674,           0.0040851,            0.007327,            0.007327,            0.007327
                  83,            0.016413,             0.02316,           0.0013974,             0.79986,             0.79133,             0.81677,              0.7267,            0.015277,            0.026501,           0.0044494,            0.007294,            0.007294,            0.007294
                  84,              0.0169,            0.022544,           0.0014783,             0.77603,             0.82169,             0.84455,             0.75309,            0.015692,            0.027351,           0.0043844,            0.007261,            0.007261,            0.007261
                  85,            0.016973,             0.02211,           0.0013521,             0.84916,             0.76065,             0.84022,             0.75595,            0.014856,            0.026373,           0.0035299,            0.007228,            0.007228,            0.007228
                  86,            0.016273,            0.021841,           0.0015392,             0.72873,             0.81861,             0.81378,             0.72186,            0.015792,            0.029127,           0.0043244,            0.007195,            0.007195,            0.007195
                  87,            0.016112,            0.022468,           0.0013052,             0.83952,             0.75768,             0.80669,             0.71819,            0.015837,            0.028424,           0.0049643,            0.007162,            0.007162,            0.007162
                  88,            0.016487,            0.021873,           0.0012149,             0.80803,             0.81124,             0.81457,             0.72171,            0.015839,            0.027896,            0.003795,            0.007129,            0.007129,            0.007129
                  89,            0.016876,             0.02196,           0.0013339,             0.80745,             0.77048,             0.82366,             0.72591,            0.015368,            0.026132,           0.0034305,            0.007096,            0.007096,            0.007096
                  90,            0.016379,            0.022258,           0.0013011,             0.80684,             0.78644,              0.8183,              0.7154,            0.016055,            0.027557,           0.0044822,            0.007063,            0.007063,            0.007063
                  91,            0.016662,            0.021985,           0.0013992,             0.76644,             0.82242,             0.81736,             0.72526,             0.01509,            0.026259,           0.0043048,             0.00703,             0.00703,             0.00703
                  92,            0.016208,            0.021858,             0.00137,             0.77004,             0.79845,              0.8191,             0.72127,            0.015066,            0.026206,            0.004778,            0.006997,            0.006997,            0.006997
                  93,            0.016173,            0.020776,           0.0013997,             0.81752,             0.81844,             0.85054,              0.7534,            0.015713,            0.026962,           0.0044107,            0.006964,            0.006964,            0.006964
                  94,            0.016094,            0.021233,           0.0014122,             0.70128,             0.84474,             0.80308,             0.70859,            0.016155,            0.028504,            0.004898,            0.006931,            0.006931,            0.006931
                  95,            0.016458,            0.022824,           0.0012784,             0.79655,             0.82341,             0.82572,             0.73134,             0.01565,            0.027021,           0.0037542,            0.006898,            0.006898,            0.006898
                  96,            0.016198,            0.021512,           0.0011679,             0.78246,              0.8172,             0.83747,             0.74449,            0.016379,            0.027892,           0.0039046,            0.006865,            0.006865,            0.006865
                  97,            0.015848,            0.021003,           0.0013641,             0.78272,             0.81718,             0.81665,             0.72611,            0.016275,            0.027983,             0.00373,            0.006832,            0.006832,            0.006832
                  98,            0.016163,            0.021443,           0.0013048,             0.81041,             0.78244,             0.83479,             0.73507,            0.015956,            0.027759,           0.0040425,            0.006799,            0.006799,            0.006799
                  99,            0.015893,            0.020802,           0.0012905,             0.84834,             0.76647,             0.84563,              0.7537,            0.015518,            0.027658,           0.0041863,            0.006766,            0.006766,            0.006766
                 100,            0.015955,            0.021782,            0.001391,             0.84421,             0.76388,               0.836,             0.73595,            0.015423,            0.027116,           0.0041455,            0.006733,            0.006733,            0.006733
                 101,             0.01591,            0.022058,           0.0011883,             0.83846,             0.78329,              0.8337,             0.73882,            0.015405,            0.027854,           0.0044364,              0.0067,              0.0067,              0.0067
                 102,            0.016106,            0.021212,           0.0012844,             0.77553,             0.83125,             0.82265,             0.73356,            0.015475,            0.026664,           0.0041656,            0.006667,            0.006667,            0.006667
                 103,            0.015482,            0.021519,           0.0011589,             0.79443,             0.80614,              0.8353,             0.75348,            0.015284,            0.025834,           0.0045515,            0.006634,            0.006634,            0.006634
                 104,            0.016186,            0.021467,            0.001314,             0.80486,             0.77482,             0.81419,               0.722,            0.015765,            0.026423,           0.0033582,            0.006601,            0.006601,            0.006601
                 105,            0.015677,            0.021398,           0.0012944,             0.81717,             0.77333,             0.81258,             0.72663,            0.016217,            0.029397,           0.0048006,            0.006568,            0.006568,            0.006568
                 106,            0.015933,            0.020904,           0.0013621,             0.80068,             0.80704,              0.8306,             0.73896,            0.016368,            0.026953,           0.0039663,            0.006535,            0.006535,            0.006535
                 107,            0.015761,            0.020887,            0.001099,             0.81306,             0.82098,             0.84455,              0.7592,            0.016045,            0.027578,           0.0044512,            0.006502,            0.006502,            0.006502
                 108,            0.015194,             0.02095,           0.0011476,             0.84211,             0.78863,             0.81056,             0.72361,             0.01668,            0.030149,           0.0048511,            0.006469,            0.006469,            0.006469
                 109,             0.01542,            0.021162,           0.0012231,             0.83964,             0.73973,             0.80235,              0.7081,            0.015572,            0.028429,           0.0047656,            0.006436,            0.006436,            0.006436
